epoch,train_loss,mae_sbp,mae_dbp,mean_mae,worst_target_mae,rmse_sbp,rmse_dbp,bias_sbp,bias_dbp,pearson_sbp,pearson_dbp,selection_score,tail_count,tail_mae_sbp,tail_mae_dbp,high_count,high_mae_sbp,high_mae_dbp,low_count,low_mae_sbp,low_mae_dbp,high_bp_sensitivity,high_bp_specificity,sbp_within_5,sbp_within_10,sbp_within_15,dbp_within_5,dbp_within_10,dbp_within_15,clinical_selection_score
1,0.5456286969110947,13.462905883789062,9.215299606323242,11.339102745056152,13.462905883789062,17.061893463134766,12.070795059204102,-2.8810110092163086,-2.797663688659668,0.2177217697928688,0.258430876161881,0.7472065687179565,2965,13.05344009399414,8.261903762817383,403,35.16559600830078,22.600709915161133,3562,11.441720962524414,6.255379676818848,0.0,1.0,0.23401709401709403,0.4536752136752137,0.6353846153846154,0.3411965811965812,0.6471794871794871,0.8266666666666667,0.7347179651260376
2,0.5273655026920082,13.30454158782959,9.157684326171875,11.23111343383789,13.30454158782959,16.86222267150879,11.975727081298828,-1.1527289152145386,-1.9535194635391235,0.24351971791774193,0.2459379024732136,0.7404714822769165,2965,13.423698425292969,8.746710777282715,403,32.67462921142578,21.716278076171875,3562,11.786035537719727,6.69492769241333,0.0,1.0,0.23658119658119658,0.4557264957264957,0.6449572649572649,0.3441025641025641,0.6425641025641026,0.8305982905982906,0.737143874168396
3,0.520895660385605,13.374014854431152,9.26183795928955,11.317926406860352,13.374014854431152,16.98179054260254,12.154651641845703,-1.9062933921813965,-2.6460587978363037,0.23755972509673814,0.23436585852124653,0.7466168403625488,2965,13.285640716552734,8.347320556640625,403,33.28873825073242,22.330698013305664,3562,11.711468696594238,6.374715805053711,0.0,1.0,0.23794871794871794,0.45316239316239315,0.6422222222222222,0.3408547008547009,0.6405128205128205,0.8294017094017094,0.7367540001869202
4,0.5175505555415338,13.532384872436523,9.51231861114502,11.52235221862793,13.532384872436523,17.32670021057129,12.533863067626953,-3.8504607677459717,-3.7347710132598877,0.23685495539780974,0.21026529638646677,0.7611536979675293,2965,12.71489143371582,7.881734848022461,403,35.246273040771484,23.443645477294922,3562,11.352374076843262,6.065600872039795,0.0,1.0,0.23965811965811964,0.4617094017094017,0.637948717948718,0.3333333333333333,0.632991452991453,0.8213675213675213,0.7389798164367676
5,0.5133262094139128,13.444141387939453,9.472735404968262,11.458438873291016,13.444141387939453,17.108531951904297,12.456568717956543,-2.4786362648010254,-3.3096420764923096,0.2339162204695186,0.20567034614282917,0.7570982575416565,2965,13.162065505981445,8.097308158874512,403,33.811561584472656,22.868772506713867,3562,11.638077735900879,6.2445502281188965,0.0,1.0,0.2388034188034188,0.4564102564102564,0.64,0.33589743589743587,0.6299145299145299,0.8191452991452991,0.7412275075912476
6,0.5122622279233711,13.713691711425781,9.568000793457031,11.640846252441406,13.713691711425781,17.63128662109375,12.645190238952637,-4.929895401000977,-4.178119659423828,0.22258849160227231,0.21210648843944652,0.7684487104415894,2965,12.547818183898926,7.709909439086914,403,36.620845794677734,23.86749267578125,3562,11.257930755615234,5.908114910125732,0.0,1.0,0.23863247863247863,0.46034188034188034,0.6294017094017094,0.3316239316239316,0.632991452991453,0.8196581196581196,0.7415516972541809
