epoch,train_loss,mae_sbp,mae_dbp,mean_mae,worst_target_mae,rmse_sbp,rmse_dbp,bias_sbp,bias_dbp,pearson_sbp,pearson_dbp,selection_score,tail_count,tail_mae_sbp,tail_mae_dbp,high_count,high_mae_sbp,high_mae_dbp,low_count,low_mae_sbp,low_mae_dbp,high_bp_sensitivity,high_bp_specificity,sbp_within_5,sbp_within_10,sbp_within_15,dbp_within_5,dbp_within_10,dbp_within_15,clinical_selection_score,run_id,stage,backbone,view,duration_seconds,engineered,head,loss,augmentation,balance,seed,parameters,trainable_parameters,train_samples,eval_samples,runtime_seconds,candidate_id,innovation_label,selection_role,candidate_number,cv_seed,training_seed,fold,status,train_subjects,test_subjects,patient_overlap,checkpoint_saved
3,0.6403136456199966,12.9357328414917,8.329895973205566,10.632814407348633,12.9357328414917,16.189849853515625,10.76401138305664,-1.8448646068573,-0.8842045068740845,0.4214958693361309,0.5049283759444658,0.7029602527618408,4537,13.003326416015623,8.516798973083496,689,30.02701187133789,16.44076919555664,5559,11.382529258728027,6.768753528594971,0.0,1.0,0.24035413706416,0.4549131052574052,0.642255984260575,0.3802601377199694,0.6729697234670455,0.8572521587058695,0.7053452730178833,I200C_C3_seed57721_fold2,INNOVATION200_CONFIRM,conv_transformer_lite,multiview_zscore,10.0,none,multitask,multitask,jitter_scale,none,57723,148804,148804,36540,9149,5.498854160308838,I200_ARCH_073_f3d457acb9,convtransformer_w64_p15_d1,best_tail_aware_accuracy,3,57721,57723,2,ok,1219,305,0,True
4,0.5646186235375429,13.183083534240724,8.271305084228516,10.72719383239746,13.183083534240724,16.428834915161133,10.710493087768556,-0.0452009253203868,-0.2482867687940597,0.4062599552669682,0.5090639059757988,0.7074868083000183,4537,13.608816146850586,8.56589412689209,689,26.775409698486328,15.003833770751951,5559,12.117669105529783,7.080810070037842,0.0275761973875181,0.9945626477541372,0.2317193135861842,0.4455131708383429,0.6318723357744016,0.3816810580391299,0.6788720078697126,0.8555033336976718,0.71347975730896,I200C_C4_seed57721_fold2,INNOVATION200_CONFIRM,adaptive_resnet,multiview_zscore,10.0,none,direct,huber_ccc,jitter_scale,none,57723,926775,926775,36540,9149,10.233803987503052,I200_OBJECTIVE_029_26d6c1ef0d,multiview10_ccc020,best_direct_high_bp_sensitivity_under_accuracy_gate,4,57721,57723,2,ok,1219,305,0,True
3,0.6288947846877013,12.88344955444336,8.319116592407227,10.601283073425291,12.88344955444336,16.17170524597168,10.851225852966309,-2.448368549346924,-1.5543349981307983,0.4345101645067792,0.5015777721879504,0.701055645942688,4537,12.710325241088867,8.009986877441406,689,30.044893264770508,16.708248138427734,5559,11.16132354736328,6.426607131958008,0.0,1.0,0.2419936605093453,0.4628921193573068,0.6449885233358837,0.3859438189966117,0.6807301344409225,0.8563777462017707,0.696681797504425,I200C_C5_seed57721_fold2,INNOVATION200_CONFIRM,morphology_resnet,multiview_zscore,10.0,none,multitask,multitask,jitter_scale,none,57723,334433,334433,36540,9149,7.760605096817017,I200_ARCH_051_79a6655a84,morphology_w64_eca_attention,best_parameter_efficient_under_accuracy_gate,5,57721,57723,2,ok,1219,305,0,True
5,0.5972977829853278,12.92673110961914,8.291280746459961,10.60900592803955,12.92673110961914,16.353689193725586,10.86813735961914,0.7093176245689392,-0.7246914505958557,0.3923254034276713,0.4665557248331291,0.6999474763870239,4597,14.018108367919922,8.583199501037598,706,27.537681579589844,17.8719482421875,5531,12.023634910583496,6.749803066253662,0.0240793201133144,0.9979864976903944,0.244726199584654,0.4668269756257514,0.651000109301563,0.3843042955514263,0.6856487047764783,0.8610777134113018,0.7105599641799927,I200C_C1_seed57721_fold3,INNOVATION200_CONFIRM,resnet,multiview,10.0,none,multitask,multitask,jitter_scale,none,57724,1146884,1146884,36540,9149,10.796161890029907,PRIOR_WINNER_FIXED,prior_resnet_multiview10_multitask,fixed_prior_winner,1,57721,57724,3,ok,1219,305,0,True
3,0.6227886512953573,12.979896545410156,8.420154571533203,10.70002555847168,12.979896545410156,16.537952423095703,11.015809059143066,-1.2120673656463623,-0.5282611846923828,0.3755993031459968,0.4502852248208068,0.7066917419433594,4597,13.426380157470703,8.817809104919434,706,29.44884490966797,17.522966384887695,5531,11.60360622406006,7.0954909324646,0.0,1.0,0.2523773089955186,0.4708711334572084,0.6532954421248224,0.3778555033336976,0.6778882938026014,0.8585637774620177,0.7138704061508179,I200C_C2_seed57721_fold3,INNOVATION200_CONFIRM,adaptive_resnet,multiview_zscore,10.0,none,multitask,multitask,amplitude_warp,none,57724,705721,705721,36540,9149,7.783050537109375,I200_TRAIN_003_7a8882a0ec,adamw_3e4_cos_amplitude_warp,best_normalized_accuracy,2,57721,57724,3,ok,1219,305,0,True
3,0.6356509967624205,12.935670852661133,8.492147445678711,10.713909149169922,12.935670852661133,16.415504455566406,11.186243057250977,-1.4902206659317017,-1.9628255367279053,0.3905304974269006,0.4441401933542463,0.708390474319458,4597,13.297783851623535,8.083257675170898,706,29.432174682617188,18.7436466217041,5531,11.450722694396973,6.387831211090088,0.0,1.0,0.2436331839545305,0.4694502131380478,0.6527489343097607,0.3771996939556236,0.6797464203738114,0.8614056181003389,0.7067545652389526,I200C_C3_seed57721_fold3,INNOVATION200_CONFIRM,conv_transformer_lite,multiview_zscore,10.0,none,multitask,multitask,jitter_scale,none,57724,148804,148804,36540,9149,5.544347286224365,I200_ARCH_073_f3d457acb9,convtransformer_w64_p15_d1,best_tail_aware_accuracy,3,57721,57724,3,ok,1219,305,0,True
4,0.5533151990144041,13.559712409973145,8.650927543640137,11.10531997680664,13.559712409973145,17.20301055908203,11.327383041381836,2.2551848888397217,-0.1856854557991027,0.3554278798086178,0.4281780190623486,0.7323311567306519,4597,14.521142959594728,8.828353881835938,706,25.181421279907227,18.016611099243164,5531,12.820389747619627,7.214582920074463,0.0906515580736544,0.9856686012081014,0.2371843917368018,0.4503224396108864,0.630123510766204,0.3767624877035742,0.6623674718548476,0.8449010820854739,0.7408669590950012,I200C_C4_seed57721_fold3,INNOVATION200_CONFIRM,adaptive_resnet,multiview_zscore,10.0,none,direct,huber_ccc,jitter_scale,none,57724,926775,926775,36540,9149,10.349969387054443,I200_OBJECTIVE_029_26d6c1ef0d,multiview10_ccc020,best_direct_high_bp_sensitivity_under_accuracy_gate,4,57721,57724,3,ok,1219,305,0,True
3,0.6223612652399153,13.112852096557615,8.479634284973145,10.79624366760254,13.112852096557615,16.823089599609375,11.189764976501465,-3.160154104232788,-1.825192213058472,0.3765453498286958,0.4445437294761512,0.7128386497497559,4597,12.939923286437988,8.184256553649902,706,31.21233367919922,18.698383331298828,5531,11.224900245666504,6.494758129119873,0.0,0.9998815586876704,0.2541261340037162,0.4716362443982949,0.6470652530331183,0.3756694720734506,0.6810580391299595,0.8609684118482894,0.7086168527603149,I200C_C5_seed57721_fold3,INNOVATION200_CONFIRM,morphology_resnet,multiview_zscore,10.0,none,multitask,multitask,jitter_scale,none,57724,334433,334433,36540,9149,7.853487014770508,I200_ARCH_051_79a6655a84,morphology_w64_eca_attention,best_parameter_efficient_under_accuracy_gate,5,57721,57724,3,ok,1219,305,0,True
5,0.6029106813887651,12.829540252685549,7.932900428771973,10.381219863891602,12.829540252685549,16.046566009521484,10.334601402282717,-2.86828088760376,-0.9903788566589355,0.4271405266535512,0.5065062920235301,0.6790242195129395,4546,12.342364311218262,8.175347328186035,741,28.89573097229004,15.416953086853027,5534,11.003335952758787,6.442144393920898,0.0283400809716599,0.9997621595909144,0.2454644808743169,0.4642622950819672,0.6457923497267759,0.3980327868852459,0.7060109289617487,0.8665573770491803,0.6780810356140137,I200C_C1_seed57721_fold4,INNOVATION200_CONFIRM,resnet,multiview,10.0,none,multitask,multitask,jitter_scale,none,57725,1146884,1146884,36539,9150,10.899530172348022,PRIOR_WINNER_FIXED,prior_resnet_multiview10_multitask,fixed_prior_winner,1,57721,57725,4,ok,1219,305,0,True
3,0.6267245808196942,12.747413635253906,7.911418914794922,10.329416275024414,12.747413635253906,15.80372714996338,10.333020210266112,0.907928705215454,-0.7895946502685547,0.4308745390195729,0.5013405501701698,0.6758637428283691,4546,13.27431583404541,8.075820922851562,741,24.28201675415039,14.075509071350098,5534,11.822598457336426,6.674086570739746,0.0,1.0,0.2392349726775956,0.460327868852459,0.6445901639344263,0.4045901639344262,0.7050273224043716,0.8737704918032787,0.6812019348144531,I200C_C2_seed57721_fold4,INNOVATION200_CONFIRM,adaptive_resnet,multiview_zscore,10.0,none,multitask,multitask,amplitude_warp,none,57725,705721,705721,36539,9150,7.860716104507446,I200_TRAIN_003_7a8882a0ec,adamw_3e4_cos_amplitude_warp,best_normalized_accuracy,2,57721,57725,4,ok,1219,305,0,True
3,0.6409359820850232,12.685997009277344,7.919808864593506,10.302903175354004,12.685997009277344,15.712773323059082,10.316839218139648,0.6559929251670837,-0.2934369742870331,0.4379562736842134,0.4972856123497413,0.6744903326034546,4546,13.168972969055176,8.389108657836914,741,24.717472076416016,14.381709098815918,5534,11.725944519042969,6.808515548706055,0.0040485829959514,1.0,0.2384699453551912,0.4579234972677595,0.6490710382513661,0.3946448087431694,0.7050273224043716,0.8724590163934426,0.6826082468032837,I200C_C3_seed57721_fold4,INNOVATION200_CONFIRM,conv_transformer_lite,multiview_zscore,10.0,none,multitask,multitask,jitter_scale,none,57725,148804,148804,36539,9150,5.574521064758301,I200_ARCH_073_f3d457acb9,convtransformer_w64_p15_d1,best_tail_aware_accuracy,3,57721,57725,4,ok,1219,305,0,True
4,0.562461152438718,13.607213020324709,8.248332977294922,10.927772521972656,13.607213020324709,17.1405086517334,10.743572235107422,-2.752223014831543,-0.7086173295974731,0.3973051700842858,0.4862563329718811,0.7134862542152405,4546,12.72104835510254,8.042393684387207,741,24.72160530090332,12.890751838684082,5534,12.04787826538086,7.014997959136963,0.0674763832658569,0.9894161017956952,0.2308196721311475,0.4431693989071038,0.6244808743169399,0.3854644808743169,0.6871038251366121,0.8577049180327869,0.705222487449646,I200C_C4_seed57721_fold4,INNOVATION200_CONFIRM,adaptive_resnet,multiview_zscore,10.0,none,direct,huber_ccc,jitter_scale,none,57725,926775,926775,36539,9150,10.28342890739441,I200_OBJECTIVE_029_26d6c1ef0d,multiview10_ccc020,best_direct_high_bp_sensitivity_under_accuracy_gate,4,57721,57725,4,ok,1219,305,0,True
3,0.6278483433873242,12.869776725769045,8.154999732971191,10.512388229370115,12.869776725769045,15.954684257507324,10.4033203125,1.5110100507736206,1.3939391374588013,0.4189469965538955,0.4977073012821225,0.6891385316848755,4546,13.53281307220459,9.539730072021484,741,23.995508193969727,12.644197463989258,5534,12.049647331237791,7.91197395324707,0.029689608636977,0.9996432393863718,0.2363934426229508,0.4553005464480874,0.6381420765027322,0.3794535519125683,0.6801092896174863,0.8614207650273225,0.707777738571167,I200C_C5_seed57721_fold4,INNOVATION200_CONFIRM,morphology_resnet,multiview_zscore,10.0,none,multitask,multitask,jitter_scale,none,57725,334433,334433,36539,9150,7.83838939666748,I200_ARCH_051_79a6655a84,morphology_w64_eca_attention,best_parameter_efficient_under_accuracy_gate,5,57721,57725,4,ok,1219,305,0,True
5,0.6014383712988249,13.398826599121094,8.224227905273438,10.811527252197266,13.398826599121094,16.923219680786133,10.639854431152344,-0.8844959735870361,-0.1689477413892746,0.3691567413615111,0.5215784223574843,0.7135536670684814,4719,14.009239196777344,9.137643814086914,750,29.617206573486328,17.15875816345215,5579,11.88363552093506,7.007298469543457,0.0253333333333333,0.9998805256869772,0.2298245614035087,0.4529605263157895,0.6357456140350877,0.3763157894736842,0.6930921052631579,0.8632675438596491,0.7271854281425476,I200C_C1_seed57721_fold5,INNOVATION200_CONFIRM,resnet,multiview,10.0,none,multitask,multitask,jitter_scale,none,57726,1146884,1146884,36569,9120,11.087149381637571,PRIOR_WINNER_FIXED,prior_resnet_multiview10_multitask,fixed_prior_winner,1,57721,57726,5,ok,1220,304,0,True
3,0.6279157456303142,13.291080474853516,8.152507781982422,10.721794128417969,13.291080474853516,16.9050235748291,10.864178657531738,-2.6318678855896,-2.510396242141724,0.3941243357838635,0.5270840299899789,0.7075873017311096,4719,13.532087326049805,7.658234119415283,750,30.771818161010746,19.408275604248047,5579,11.486804962158203,5.69788932800293,0.0,1.0,0.2359649122807017,0.4585526315789474,0.6459429824561403,0.4070175438596491,0.7015350877192983,0.8633771929824562,0.7042339444160461,I200C_C2_seed57721_fold5,INNOVATION200_CONFIRM,adaptive_resnet,multiview_zscore,10.0,none,multitask,multitask,amplitude_warp,none,57726,705721,705721,36569,9120,7.932514429092407,I200_TRAIN_003_7a8882a0ec,adamw_3e4_cos_amplitude_warp,best_normalized_accuracy,2,57721,57726,5,ok,1220,304,0,True
3,0.6395179192433182,13.210471153259276,8.29697322845459,10.753722190856934,13.210471153259276,16.730106353759766,11.016337394714355,-1.218877911567688,-3.081047773361206,0.3982143746080415,0.5183171718343331,0.7112213969230652,4719,13.76684856414795,7.442981719970703,750,28.613624572753903,19.291189193725582,5579,11.79088306427002,5.717440128326416,0.012,0.9998805256869772,0.2343201754385964,0.4597587719298245,0.6480263157894737,0.3978070175438596,0.693311403508772,0.8573464912280702,0.7064131498336792,I200C_C3_seed57721_fold5,INNOVATION200_CONFIRM,conv_transformer_lite,multiview_zscore,10.0,none,multitask,multitask,jitter_scale,none,57726,148804,148804,36569,9120,5.627664804458618,I200_ARCH_073_f3d457acb9,convtransformer_w64_p15_d1,best_tail_aware_accuracy,3,57721,57726,5,ok,1220,304,0,True
4,0.5686827815327969,13.500186920166016,8.187616348266602,10.843901634216309,13.500186920166016,17.14777374267578,10.536964416503906,-3.061291217803955,0.2201939970254898,0.4157711277553976,0.5232063888479447,0.7149122953414917,4719,13.155116081237791,8.945863723754883,750,28.54831314086914,15.452165603637695,5579,11.632699012756348,7.220008373260498,0.0706666666666666,0.9929510155316608,0.2359649122807017,0.4576754385964912,0.6336622807017543,0.3807017543859649,0.6853070175438597,0.8650219298245614,0.7202301621437073,I200C_C4_seed57721_fold5,INNOVATION200_CONFIRM,adaptive_resnet,multiview_zscore,10.0,none,direct,huber_ccc,jitter_scale,none,57726,926775,926775,36569,9120,10.3000648021698,I200_OBJECTIVE_029_26d6c1ef0d,multiview10_ccc020,best_direct_high_bp_sensitivity_under_accuracy_gate,4,57721,57726,5,ok,1220,304,0,True
3,0.6255375652413093,13.159809112548828,8.227265357971191,10.693536758422852,13.159809112548828,16.64039421081543,10.982421875,-0.4518667757511139,-3.279435873031616,0.4045796805146257,0.5307415208629787,0.7069452404975891,4719,13.957230567932127,7.298951148986816,750,28.1378173828125,19.39488220214844,5579,11.925409317016602,5.575029850006104,0.0093333333333333,0.9998805256869772,0.2345394736842105,0.4582236842105263,0.6503289473684211,0.4012061403508772,0.6963815789473684,0.8589912280701755,0.7030749917030334,I200C_C5_seed57721_fold5,INNOVATION200_CONFIRM,morphology_resnet,multiview_zscore,10.0,none,multitask,multitask,jitter_scale,none,57726,334433,334433,36569,9120,7.868919134140015,I200_ARCH_051_79a6655a84,morphology_w64_eca_attention,best_parameter_efficient_under_accuracy_gate,5,57721,57726,5,ok,1220,304,0,True
5,0.5981519805823321,12.980037689208984,8.585269927978516,10.78265380859375,12.980037689208984,16.2725887298584,11.048885345458984,-1.211630940437317,0.5906931161880493,0.4003283298477452,0.4629135854156349,0.7139391899108887,4547,13.260080337524414,9.643793106079102,752,25.66524124145508,16.009449005126953,5546,11.56614589691162,7.712131500244141,0.0345744680851063,0.9984516436398284,0.2381941407958023,0.4591167468299081,0.6506340183646698,0.369916921731526,0.6522737210319195,0.8446655006558811,0.7267296314239502,I200C_C1_seed104729_fold1,INNOVATION200_CONFIRM,resnet,multiview,10.0,none,multitask,multitask,jitter_scale,none,104730,1146884,1146884,36541,9148,11.018466472625732,PRIOR_WINNER_FIXED,prior_resnet_multiview10_multitask,fixed_prior_winner,1,104729,104730,1,ok,1219,305,0,True
3,0.6196079843955514,13.00003719329834,8.491827011108398,10.745931625366213,13.00003719329834,16.25066375732422,11.065884590148926,-2.265443086624145,-0.7632197141647339,0.4068775776236252,0.4629341828565865,0.7106714248657227,4547,12.90388298034668,8.71371841430664,752,27.681827545166016,17.259735107421875,5546,11.27708911895752,6.912230491638184,0.0,1.0,0.2332750327940533,0.4536510712724093,0.6445124617402711,0.3742894621775251,0.6758854394403149,0.8471797114123306,0.7122716903686523,I200C_C2_seed104729_fold1,INNOVATION200_CONFIRM,adaptive_resnet,multiview_zscore,10.0,none,multitask,multitask,amplitude_warp,none,104730,705721,705721,36541,9148,7.906912088394165,I200_TRAIN_003_7a8882a0ec,adamw_3e4_cos_amplitude_warp,best_normalized_accuracy,2,104729,104730,1,ok,1219,305,0,True
3,0.6356893203645476,12.994226455688477,8.564424514770508,10.779325485229492,12.994226455688477,16.21747589111328,11.1021146774292,-2.3070433139801025,-0.523052990436554,0.4092978134763361,0.45405237698134,0.7134817838668823,4547,12.927495956420898,9.01755142211914,752,27.686235427856445,17.192161560058594,5546,11.279548645019531,7.127617359161377,0.0,1.0,0.2311980760822037,0.4582422387407083,0.6442938347179712,0.3665282028858767,0.670091823349366,0.8439003060778312,0.7176545262336731,I200C_C3_seed104729_fold1,INNOVATION200_CONFIRM,conv_transformer_lite,multiview_zscore,10.0,none,multitask,multitask,jitter_scale,none,104730,148804,148804,36541,9148,5.631657361984253,I200_ARCH_073_f3d457acb9,convtransformer_w64_p15_d1,best_tail_aware_accuracy,3,104729,104730,1,ok,1219,305,0,True
4,0.5576714768771726,12.999992370605469,8.67344856262207,10.83672046661377,12.999992370605469,16.212060928344727,11.10940647125244,-0.8160017728805542,0.8052234053611755,0.4151357242416176,0.4667002944670669,0.7181069850921631,4547,13.307862281799316,9.592976570129396,752,24.347871780395508,15.334810256958008,5546,11.798150062561035,7.950572490692139,0.038563829787234,0.9980943306336352,0.2389593353738522,0.4558373414954088,0.6365325754263227,0.3614997813729777,0.6535854831657193,0.8401836466987319,0.7296688556671143,I200C_C4_seed104729_fold1,INNOVATION200_CONFIRM,adaptive_resnet,multiview_zscore,10.0,none,direct,huber_ccc,jitter_scale,none,104730,926775,926775,36541,9148,10.463838338851929,I200_OBJECTIVE_029_26d6c1ef0d,multiview10_ccc020,best_direct_high_bp_sensitivity_under_accuracy_gate,4,104729,104730,1,ok,1219,305,0,True
3,0.6250834259063162,12.999354362487791,8.477121353149414,10.738237380981444,12.999354362487791,16.238603591918945,11.010199546813965,-2.2942895889282227,-0.6015152335166931,0.4135066165601805,0.4688592359900084,0.7100501656532288,4547,12.779094696044922,8.832184791564941,752,26.84902572631836,17.036684036254883,5546,11.280566215515137,6.934367656707764,0.0026595744680851,1.0,0.2322912111937035,0.4500437254044599,0.6448404022737211,0.3734149540883253,0.6692173152601661,0.85045911674683,0.7121474742889404,I200C_C5_seed104729_fold1,INNOVATION200_CONFIRM,morphology_resnet,multiview_zscore,10.0,none,multitask,multitask,jitter_scale,none,104730,334433,334433,36541,9148,7.974191665649414,I200_ARCH_051_79a6655a84,morphology_w64_eca_attention,best_parameter_efficient_under_accuracy_gate,5,104729,104730,1,ok,1219,305,0,True
5,0.6037589074429417,12.95867919921875,8.28101634979248,10.619848251342772,12.95867919921875,16.249977111816406,10.79498291015625,-0.0865288972854614,-1.1658668518066406,0.4234696044831525,0.5031565639494232,0.7022417783737183,4688,13.64795207977295,8.045524597167969,711,25.91218376159668,17.046669006347656,5656,12.12705421447754,6.7578229904174805,0.0070323488045007,0.9992885937870524,0.2393657736468015,0.4529250956806998,0.6503007107709131,0.3900492072170585,0.6846364133406233,0.8554401312192454,0.7046681642532349,I200C_C1_seed104729_fold2,INNOVATION200_CONFIRM,resnet,multiview,10.0,none,multitask,multitask,jitter_scale,none,104731,1146884,1146884,36544,9145,10.935526371002195,PRIOR_WINNER_FIXED,prior_resnet_multiview10_multitask,fixed_prior_winner,1,104729,104731,2,ok,1219,305,0,True
3,0.6241895102393564,12.99592113494873,8.200531005859375,10.598226547241213,12.99592113494873,16.261089324951172,10.637415885925291,0.8770065307617188,-0.5108457803726196,0.4215415762889912,0.513196921875332,0.6999948024749756,4688,13.98754596710205,8.394177436828613,711,25.36921501159668,16.748882293701172,5656,12.333194732666016,6.909512519836426,0.0,1.0,0.2335702569710224,0.4574084199015855,0.6450519409513396,0.3805358119190815,0.6866047020229634,0.8652815746309459,0.7089296579360962,I200C_C2_seed104729_fold2,INNOVATION200_CONFIRM,adaptive_resnet,multiview_zscore,10.0,none,multitask,multitask,amplitude_warp,none,104731,705721,705721,36544,9145,7.888697862625122,I200_TRAIN_003_7a8882a0ec,adamw_3e4_cos_amplitude_warp,best_normalized_accuracy,2,104729,104731,2,ok,1219,305,0,True
3,0.6382405144693963,13.030441284179688,8.19510269165039,10.61277198791504,13.030441284179688,16.2414493560791,10.727075576782228,-0.2608117163181305,-1.704162359237671,0.4185231628196458,0.5205365796949264,0.700741171836853,4688,13.77531909942627,7.739701747894287,711,28.027467727661133,18.45189666748047,5656,12.061403274536133,6.220353603363037,0.0,1.0,0.234117003827228,0.4513942044833242,0.6372881355932203,0.3851284855112083,0.6922908693275014,0.8652815746309459,0.7013089656829834,I200C_C3_seed104729_fold2,INNOVATION200_CONFIRM,conv_transformer_lite,multiview_zscore,10.0,none,multitask,multitask,jitter_scale,none,104731,148804,148804,36544,9145,5.613037347793579,I200_ARCH_073_f3d457acb9,convtransformer_w64_p15_d1,best_tail_aware_accuracy,3,104729,104731,2,ok,1219,305,0,True
4,0.5603133073339912,12.889931678771973,8.943266868591309,10.91659927368164,12.889931678771973,16.182636260986328,11.163907051086426,0.2401551455259323,3.1333167552948,0.4289839322137152,0.5007981684692009,0.7273991703987122,4688,13.850788116455078,11.07738971710205,711,26.20115852355957,13.51266384124756,5656,12.145206451416016,9.513594627380373,0.0,0.999762864595684,0.2405686167304538,0.4612356478950246,0.6524876981957354,0.3304537998906506,0.6252597047566977,0.8288682340076544,0.7559596300125122,I200C_C4_seed104729_fold2,INNOVATION200_CONFIRM,adaptive_resnet,multiview_zscore,10.0,none,direct,huber_ccc,jitter_scale,none,104731,926775,926775,36544,9145,10.319334983825684,I200_OBJECTIVE_029_26d6c1ef0d,multiview10_ccc020,best_direct_high_bp_sensitivity_under_accuracy_gate,4,104729,104731,2,ok,1219,305,0,True
3,0.6255104955266283,13.038844108581545,8.270392417907715,10.654618263244627,13.038844108581545,16.261289596557617,10.84756565093994,-0.1089771389961242,-1.7343825101852417,0.414627377265774,0.5032281071168438,0.7040562629699707,4688,13.876923561096191,7.800608158111572,711,27.10308074951172,17.65842056274414,5656,12.220141410827637,6.424664974212647,0.0,0.999881432297842,0.2320393657736468,0.451175505740842,0.6414434117003828,0.3878622197922362,0.6927282668124658,0.8600328048113723,0.7051306962966919,I200C_C5_seed104729_fold2,INNOVATION200_CONFIRM,morphology_resnet,multiview_zscore,10.0,none,multitask,multitask,jitter_scale,none,104731,334433,334433,36544,9145,7.931068897247314,I200_ARCH_051_79a6655a84,morphology_w64_eca_attention,best_parameter_efficient_under_accuracy_gate,5,104729,104731,2,ok,1219,305,0,True
5,0.5975332597163335,13.02572250366211,8.0737943649292,10.549758911132812,13.02572250366211,16.37246322631836,10.56617546081543,0.692111611366272,-0.1124070361256599,0.4132281685527454,0.518641665371515,0.6945425271987915,4615,13.838631629943848,8.527682304382324,759,25.338184356689453,14.961015701293944,5531,11.916980743408203,6.923247814178467,0.1185770750988142,0.9913002025980217,0.2390163934426229,0.4644808743169399,0.644808743169399,0.3943169398907103,0.6987978142076503,0.8637158469945355,0.704868733882904,I200C_C1_seed104729_fold3,INNOVATION200_CONFIRM,resnet,multiview,10.0,none,multitask,multitask,jitter_scale,none,104732,1146884,1146884,36539,9150,10.992156744003296,PRIOR_WINNER_FIXED,prior_resnet_multiview10_multitask,fixed_prior_winner,1,104729,104732,3,ok,1219,305,0,True
3,0.6245307494832583,13.073412895202637,8.216094970703125,10.64475440979004,13.073412895202637,16.305500030517578,10.598589897155762,0.5333464741706848,0.1213762611150741,0.4023059509073813,0.5067551042811385,0.7016873955726624,4615,14.06567668914795,9.197720527648926,759,27.503677368164062,16.053442001342773,5531,11.95527172088623,7.311946868896484,0.0,1.0,0.2323497267759562,0.4533333333333333,0.6434972677595628,0.3815300546448087,0.6896174863387978,0.8592349726775956,0.7186554670333862,I200C_C2_seed104729_fold3,INNOVATION200_CONFIRM,adaptive_resnet,multiview_zscore,10.0,none,multitask,multitask,amplitude_warp,none,104732,705721,705721,36539,9150,7.918686628341675,I200_TRAIN_003_7a8882a0ec,adamw_3e4_cos_amplitude_warp,best_normalized_accuracy,2,104729,104732,3,ok,1219,305,0,True
3,0.6388334628799199,13.002055168151855,8.187847137451172,10.594951629638672,13.002055168151855,16.35355567932129,10.677921295166016,-1.8857210874557493,-0.8280172944068909,0.4081989856014153,0.4999620985359218,0.6985349655151367,4615,13.296173095703123,8.610116004943848,759,29.63485145568848,16.903215408325195,5531,11.335214614868164,6.767329692840576,0.0,1.0,0.2405464480874317,0.4610928961748634,0.6496174863387978,0.3868852459016393,0.6924590163934427,0.861639344262295,0.7049044370651245,I200C_C3_seed104729_fold3,INNOVATION200_CONFIRM,conv_transformer_lite,multiview_zscore,10.0,none,multitask,multitask,jitter_scale,none,104732,148804,148804,36539,9150,5.663534641265869,I200_ARCH_073_f3d457acb9,convtransformer_w64_p15_d1,best_tail_aware_accuracy,3,104729,104732,3,ok,1219,305,0,True
4,0.5598040986123509,13.189085006713867,8.340347290039062,10.764716148376465,13.189085006713867,16.738584518432617,10.84668254852295,-1.1916643381118774,0.6778855919837952,0.4188814734635649,0.506948863332737,0.7100003957748413,4615,13.202545166015623,9.04263687133789,759,25.45639991760254,13.902108192443848,5531,11.80142307281494,7.689976215362549,0.1133069828722002,0.9926111309736624,0.253551912568306,0.4650273224043715,0.6386885245901639,0.3872131147540983,0.6838251366120218,0.8510382513661202,0.7172614336013794,I200C_C4_seed104729_fold3,INNOVATION200_CONFIRM,adaptive_resnet,multiview_zscore,10.0,none,direct,huber_ccc,jitter_scale,none,104732,926775,926775,36539,9150,10.26615834236145,I200_OBJECTIVE_029_26d6c1ef0d,multiview10_ccc020,best_direct_high_bp_sensitivity_under_accuracy_gate,4,104729,104732,3,ok,1219,305,0,True
3,0.6233218178075022,13.053050994873049,8.242033958435059,10.647542953491213,13.053050994873049,16.48552703857422,10.79684352874756,-0.507086455821991,-1.3514729738235474,0.390474389252752,0.4936424998662606,0.7021756768226624,4615,13.608997344970703,8.353245735168457,759,28.07575035095215,16.96482276916504,5531,11.63233470916748,6.630265235900879,0.0342555994729907,0.9997616493862472,0.2408743169398907,0.4608743169398907,0.6474316939890711,0.3948633879781421,0.6890710382513662,0.8543169398907103,0.7072049379348755,I200C_C5_seed104729_fold3,INNOVATION200_CONFIRM,morphology_resnet,multiview_zscore,10.0,none,multitask,multitask,jitter_scale,none,104732,334433,334433,36539,9150,7.929002046585083,I200_ARCH_051_79a6655a84,morphology_w64_eca_attention,best_parameter_efficient_under_accuracy_gate,5,104729,104732,3,ok,1219,305,0,True
