candidate_id,seed,mae_sbp,mae_dbp,rmse_sbp,rmse_dbp,bias_sbp,bias_dbp,pearson_sbp,pearson_dbp
C_010_fcn_05a9270e,42,13.118389129638672,8.491029739379883,16.568464279174805,11.131762504577637,-0.5441773533821106,-1.3771759271621704,0.3915281631891863,0.4524718237925471
C_010_fcn_05a9270e,123,12.960705757141113,8.313157081604004,16.30411148071289,10.995716094970703,0.1577046662569046,-2.1206068992614746,0.410520033459158,0.4788700451270789
C_010_fcn_05a9270e,2026,13.065093994140625,8.249152183532715,16.489160537719727,10.818713188171387,-1.3273892402648926,-1.300713062286377,0.39774082613579087,0.48299515486066935
C_001_patch_transformer_910e1b87,42,13.183283805847168,8.406067848205566,16.607059478759766,11.066076278686523,-1.21254301071167,-1.7927130460739136,0.3881723888088636,0.4578444007063453
C_001_patch_transformer_910e1b87,123,13.238993644714355,8.386098861694336,16.64787483215332,10.968589782714844,-0.03137032687664032,-0.7424592971801758,0.37950643083174823,0.45625156489245056
C_001_patch_transformer_910e1b87,2026,13.190592765808105,8.37812328338623,16.59906768798828,10.968518257141113,-0.7549553513526917,-1.1343425512313843,0.38274875407693676,0.4595250387543285
C_008_fcn_9f15caf5,42,13.231588363647461,8.41660213470459,16.730745315551758,11.166433334350586,-2.509488105773926,-2.3830933570861816,0.3948791337376054,0.47302567342136764
C_008_fcn_9f15caf5,123,13.299450874328613,8.622313499450684,16.761972427368164,11.275175094604492,-0.8345678448677063,-1.3989266157150269,0.38105252170659915,0.4393704049320457
C_008_fcn_9f15caf5,2026,13.277514457702637,8.52328109741211,16.68427276611328,10.951560974121094,0.9529610872268677,0.8033382892608643,0.3822663764264097,0.4658899975478166
