w1,w2,w3,mean_mae,mae_sbp,mae_dbp,rmse_sbp,rmse_dbp,bias_sbp,bias_dbp,pearson_sbp,pearson_dbp
0.9,0.09999999999999998,0.0,10.507308525206179,12.851012463853412,8.163604586558947,16.18699075538614,10.754752719827781,-0.5807875171212101,-1.5618659799813717,0.42295272791678445,0.4967887711120822
0.1,0.4,0.5,10.508283510270541,12.874151050658051,8.14241596988303,16.186224576539832,10.693418058613664,-0.7221603802334838,-1.145665443382169,0.4239618647648569,0.49805044680932115
0.2,0.2,0.6000000000000001,10.508714656169824,12.874376070172493,8.143053242167154,16.1952417386521,10.695044889175497,-0.7257343567845551,-1.1602703700639245,0.42347710143132317,0.49845494408092167
0.5,0.0,0.5,10.510894643680913,12.871176190008809,8.15061309735302,16.20564710964647,10.713885635729834,-0.6841594632006033,-1.2961962649230951,0.42239221062062526,0.4982902427397374
0.30000000000000004,0.09999999999999999,0.6,10.511235476666268,12.875696869788188,8.14677408354435,16.203421297546964,10.702175071035159,-0.7162341275263454,-1.1979030754491615,0.4227735654584534,0.4982675782884737
0.1,0.5,0.4,10.511560734467032,12.876614437726545,8.146507031207518,16.188117156523266,10.701147063879407,-0.7090861744241825,-1.1686932220856396,0.42346828986367374,0.497164439373152
0.1,0.30000000000000004,0.6,10.512461342945485,12.880035388501268,8.144887297389705,16.19676763183471,10.694594679245757,-0.7352345860427859,-1.1226376646786986,0.4232490889934545,0.4978192069110891
0.9,0.0,0.09999999999999998,10.512754736990523,12.858971211309571,8.166538262671477,16.200807871926504,10.75421835691835,-0.5938617229305118,-1.5388382012779014,0.42188516462799874,0.49666464786196485
0.30000000000000004,0.6,0.09999999999999998,10.518178315444342,12.876503838874743,8.159852792013941,16.193246914298165,10.731775873352849,-0.650863098479838,-1.3130419689665145,0.4222065782569775,0.49504192087005294
0.2,0.6000000000000001,0.19999999999999996,10.518281007943855,12.879752926387203,8.156809089500506,16.194954479352884,10.722335913987015,-0.6734375335473541,-1.2523814848778099,0.42225577889539506,0.4953770819737639
0.4,0.0,0.6,10.520307646941788,12.88452498320274,8.156090310680835,16.221291626652505,10.715971890695405,-0.7067338982681259,-1.2355357808343934,0.4211677047229449,0.49729494635690824
0.4,0.6,0.0,10.522396000985253,12.877508035699991,8.167283966270514,16.197320146567943,10.746069481597882,-0.628288663412315,-1.3737024530552162,0.42157408825239007,0.49406752872385395
0.0,0.4,0.6,10.522573464051778,12.892545329824936,8.152601598278618,16.20799623595115,10.700825284374313,-0.7447348153010099,-1.085004959293469,0.42207826335403736,0.4963333364176802
0.1,0.6000000000000001,0.29999999999999993,10.522772686418177,12.887778204137437,8.157767168698918,16.202441014028434,10.717762428455938,-0.6960119686148798,-1.1917210007891097,0.4217338286442897,0.49509051083577005
0.0,0.5,0.5,10.523044250645414,12.89186350184502,8.154224999445809,16.205636883160484,10.704998433917776,-0.7316606094917081,-1.1080327379969395,0.42197575052831465,0.4958449735306919
1.0,0.0,0.0,10.523211640411386,12.86655421558532,8.179869065237451,16.214039232342163,10.776402653081703,-0.5712872878629893,-1.599498685366603,0.4203553018975587,0.49478566758913994
0.1,0.2,0.7,10.524681596264001,12.894573605538312,8.15478958698969,16.21972207239452,10.704673989149569,-0.7483087918520943,-1.0996098859752315,0.4213932401379315,0.49655789201185585
0.2,0.1,0.7000000000000001,10.526061014761826,12.89485481719914,8.157267212324513,16.226364282893556,10.710470126126438,-0.73880856259386,-1.137242591360456,0.42086267769926755,0.49655921262668146
